受注番号,明細番号,受注日,顧客コード,顧客名,顧客所在地,拠点,部署,営業担当者,品名,品名カテゴリ,数量,定価,値引率,販売単価,販売金額,原価単価,原価,粗利
SO20220301-C0181,3,2022-03-01,C0181,Y6株式会社,東京都,東京本社,営業1部,佐藤,ノートPC_高性能モデル,PC,22,300000,0.1461,256170,5635740,240000,5280000,355740
SO20220301-C0186,1,2022-03-01,C0186,D7株式会社,東京都,東京本社,営業2部,渡辺,オフィススイート,ソフトウェア,25,50000,0.2418,37910,947750,27500,687500,260250
SO20220301-C0200,1,2022-03-01,C0200,R7株式会社,神奈川県,東京本社,営業1部,伊藤,オフィススイート,ソフトウェア,37,50000,0.1199,44010,1628370,27500,1017500,610870
SO20220301-C0200,2,2022-03-01,C0200,R7株式会社,神奈川県,東京本社,営業1部,伊藤,セキュリティソフト,ソフトウェア,62,8000,0.1008,7190,445780,4000,248000,197780
SO20220301-C0200,3,2022-03-01,C0200,R7株式会社,神奈川県,東京本社,営業1部,伊藤,デスクトップPC_標準モデル,PC,9,120000,0.0204,117550,1057950,102000,918000,139950
SO20220302-C0003,1,2022-03-02,C0003,C株式会社,神奈川県,東京本社,営業1部,高橋,ワークステーション,PC,8,500000,0.1024,448790,3590320,390000,3120000,470320
SO20220302-C0011,1,2022-03-02,C0011,K株式会社,東京都,東京本社,ソリューション営業部,吉田,セキュリティソフト,ソフトウェア,77,8000,0.2267,6190,476630,4000,308000,168630
SO20220302-C0013,1,2022-03-02,C0013,M株式会社,神奈川県,東京本社,ソリューション営業部,佐々木,会計ソフト,ソフトウェア,2,180000,0.183,147060,294120,81000,162000,132120
SO20220302-C0013,2,2022-03-02,C0013,M株式会社,神奈川県,東京本社,ソリューション営業部,佐々木,CADソフト,ソフトウェア,1,400000,0.1639,334450,334450,168000,168000,166450
SO20220302-C0013,3,2022-03-02,C0013,M株式会社,神奈川県,東京本社,ソリューション営業部,佐々木,業務管理ソフト,ソフトウェア,6,250000,0.1827,204330,1225980,100000,600000,625980
SO20220302-C0014,1,2022-03-02,C0014,N株式会社,東京都,東京本社,ソリューション営業部,松本,セキュリティソフト,ソフトウェア,128,8000,0.209,6330,810240,4000,512000,298240
SO20220302-C0014,2,2022-03-02,C0014,N株式会社,東京都,東京本社,ソリューション営業部,松本,オフィススイート,ソフトウェア,33,50000,0.2042,39790,1313070,27500,907500,405570
SO20220302-C0014,3,2022-03-02,C0014,N株式会社,東京都,東京本社,ソリューション営業部,松本,CADソフト,ソフトウェア,1,400000,0.1925,323020,323020,168000,168000,155020
SO20220302-C0017,1,2022-03-02,C0017,Q株式会社,神奈川県,東京本社,営業1部,鈴木,オフィススイート,ソフトウェア,15,50000,0.1408,42960,644400,27500,412500,231900
SO20220302-C0020,1,2022-03-02,C0020,T株式会社,茨城県,東京本社,営業1部,伊藤,オフィススイート,ソフトウェア,9,50000,0.1651,41750,375750,27500,247500,128250
SO20220302-C0020,2,2022-03-02,C0020,T株式会社,茨城県,東京本社,営業1部,伊藤,セキュリティソフト,ソフトウェア,66,8000,0.1652,6680,440880,4000,264000,176880
SO20220302-C0020,3,2022-03-02,C0020,T株式会社,茨城県,東京本社,営業1部,伊藤,CADソフト,ソフトウェア,5,400000,0.1931,322760,1613800,168000,840000,773800
SO20220302-C0028,1,2022-03-02,C0028,B1株式会社,千葉県,東京本社,ソリューション営業部,佐々木,オフィススイート,ソフトウェア,98,50000,0.2077,39620,3882760,27500,2695000,1187760
SO20220302-C0029,1,2022-03-02,C0029,C1株式会社,埼玉県,東京本社,ソリューション営業部,松本,業務管理ソフト,ソフトウェア,17,250000,0.2679,183030,3111510,100000,1700000,1411510
SO20220302-C0031,1,2022-03-02,C0031,E1株式会社,東京都,東京本社,営業1部,佐藤,CADソフト,ソフトウェア,3,400000,0.2338,306480,919440,168000,504000,415440
SO20220302-C0031,2,2022-03-02,C0031,E1株式会社,東京都,東京本社,営業1部,佐藤,ワークステーション,PC,50,500000,0.1349,432570,21628500,390000,19500000,2128500
SO20220302-C0031,3,2022-03-02,C0031,E1株式会社,東京都,東京本社,営業1部,佐藤,オフィススイート,ソフトウェア,6,50000,0.2343,38290,229740,27500,165000,64740
SO20220302-C0034,1,2022-03-02,C0034,H1株式会社,神奈川県,東京本社,営業1部,田中,オフィススイート,ソフトウェア,1524,50000,0.1629,41850,63779400,27500,41910000,21869400
SO20220302-C0034,2,2022-03-02,C0034,H1株式会社,神奈川県,東京本社,営業1部,田中,セキュリティソフト,ソフトウェア,35,8000,0.2204,6240,218400,4000,140000,78400
SO20220302-C0041,1,2022-03-02,C0041,O1株式会社,茨城県,東京本社,ソリューション営業部,吉田,ワークステーション,PC,2,500000,0.0053,497330,994660,390000,780000,214660
SO20220302-C0045,1,2022-03-02,C0045,S1株式会社,東京都,東京本社,ソリューション営業部,井上,CADソフト,ソフトウェア,3,400000,0.1505,339810,1019430,168000,504000,515430
SO20220302-C0048,1,2022-03-02,C0048,V1株式会社,神奈川県,東京本社,営業1部,高橋,オフィススイート,ソフトウェア,28,50000,0.176,41200,1153600,27500,770000,383600
SO20220302-C0048,2,2022-03-02,C0048,V1株式会社,神奈川県,東京本社,営業1部,高橋,セキュリティソフト,ソフトウェア,110,8000,0.1762,6590,724900,4000,440000,284900
SO20220302-C0048,3,2022-03-02,C0048,V1株式会社,神奈川県,東京本社,営業1部,高橋,デスクトップPC_標準モデル,PC,15,120000,0.0663,112040,1680600,102000,1530000,150600
SO20220302-C0049,1,2022-03-02,C0049,W1株式会社,東京都,東京本社,営業1部,田中,ノートPC_標準モデル,PC,37,150000,0.11,133500,4939500,126000,4662000,277500
SO20220302-C0049,2,2022-03-02,C0049,W1株式会社,東京都,東京本社,営業1部,田中,ノートPC_高性能モデル,PC,10,300000,0.101,269700,2697000,240000,2400000,297000
SO20220302-C0060,1,2022-03-02,C0060,H2株式会社,東京都,東京本社,ソリューション営業部,井上,会計ソフト,ソフトウェア,21,180000,0.3178,122800,2578800,81000,1701000,877800
SO20220302-C0060,2,2022-03-02,C0060,H2株式会社,東京都,東京本社,ソリューション営業部,井上,CADソフト,ソフトウェア,10,400000,0.3334,266620,2666200,168000,1680000,986200
SO20220302-C0062,1,2022-03-02,C0062,J2株式会社,東京都,東京本社,営業1部,鈴木,オフィススイート,ソフトウェア,55,50000,0.2303,38490,2116950,27500,1512500,604450
SO20220302-C0065,1,2022-03-02,C0065,M2株式会社,千葉県,東京本社,営業1部,伊藤,オフィススイート,ソフトウェア,84,50000,0.3205,33970,2853480,27500,2310000,543480
SO20220302-C0065,2,2022-03-02,C0065,M2株式会社,千葉県,東京本社,営業1部,伊藤,セキュリティソフト,ソフトウェア,210,8000,0.3211,5430,1140300,4000,840000,300300
SO20220302-C0065,3,2022-03-02,C0065,M2株式会社,千葉県,東京本社,営業1部,伊藤,CADソフト,ソフトウェア,7,400000,0.2932,282740,1979180,168000,1176000,803180
SO20220302-C0068,1,2022-03-02,C0068,P2株式会社,埼玉県,東京本社,営業2部,中村,オフィススイート,ソフトウェア,50,50000,0.3003,34990,1749500,27500,1375000,374500
SO20220302-C0068,2,2022-03-02,C0068,P2株式会社,埼玉県,東京本社,営業2部,中村,セキュリティソフト,ソフトウェア,106,8000,0.2767,5790,613740,4000,424000,189740
SO20220302-C0072,1,2022-03-02,C0072,T2株式会社,埼玉県,東京本社,ソリューション営業部,山田,セキュリティソフト,ソフトウェア,47,8000,0.1439,6850,321950,4000,188000,133950
SO20220302-C0074,1,2022-03-02,C0074,V2株式会社,栃木県,東京本社,ソリューション営業部,松本,会計ソフト,ソフトウェア,14,180000,0.2648,132330,1852620,81000,1134000,718620
SO20220302-C0074,2,2022-03-02,C0074,V2株式会社,栃木県,東京本社,ソリューション営業部,松本,CADソフト,ソフトウェア,18,400000,0.2487,300540,5409720,168000,3024000,2385720
SO20220302-C0076,1,2022-03-02,C0076,X2株式会社,東京都,東京本社,営業1部,佐藤,オフィススイート,ソフトウェア,20,50000,0.1851,40740,814800,27500,550000,264800
SO20220302-C0076,2,2022-03-02,C0076,X2株式会社,東京都,東京本社,営業1部,佐藤,セキュリティソフト,ソフトウェア,130,8000,0.1924,6460,839800,4000,520000,319800
SO20220302-C0076,3,2022-03-02,C0076,X2株式会社,東京都,東京本社,営業1部,佐藤,ワークステーション,PC,2,500000,0.0755,462240,924480,390000,780000,144480
SO20220302-C0078,1,2022-03-02,C0078,Z2株式会社,東京都,東京本社,営業1部,高橋,セキュリティソフト,ソフトウェア,35,8000,0.128,6980,244300,4000,140000,104300
SO20220302-C0078,2,2022-03-02,C0078,Z2株式会社,東京都,東京本社,営業1部,高橋,オフィススイート,ソフトウェア,11,50000,0.1215,43930,483230,27500,302500,180730
SO20220302-C0085,1,2022-03-02,C0085,G3株式会社,茨城県,東京本社,営業2部,加藤,オフィススイート,ソフトウェア,126,50000,0.3491,32550,4101300,27500,3465000,636300
SO20220302-C0085,2,2022-03-02,C0085,G3株式会社,茨城県,東京本社,営業2部,加藤,セキュリティソフト,ソフトウェア,94,8000,0.35,5200,488800,4000,376000,112800
SO20220302-C0085,3,2022-03-02,C0085,G3株式会社,茨城県,東京本社,営業2部,加藤,ワークステーション,PC,8,500000,0.17,415000,3320000,390000,3120000,200000
SO20220302-C0086,1,2022-03-02,C0086,H3株式会社,神奈川県,東京本社,ソリューション営業部,吉田,CADソフト,ソフトウェア,2,400000,0.0964,361430,722860,168000,336000,386860
SO20220302-C0086,2,2022-03-02,C0086,H3株式会社,神奈川県,東京本社,ソリューション営業部,吉田,業務管理ソフト,ソフトウェア,11,250000,0.1246,218840,2407240,100000,1100000,1307240
SO20220302-C0086,3,2022-03-02,C0086,H3株式会社,神奈川県,東京本社,ソリューション営業部,吉田,会計ソフト,ソフトウェア,4,180000,0.1213,158170,632680,81000,324000,308680
SO20220302-C0091,1,2022-03-02,C0091,M3株式会社,東京都,東京本社,営業1部,佐藤,CADソフト,ソフトウェア,4,400000,0.1492,340340,1361360,168000,672000,689360
SO20220302-C0093,1,2022-03-02,C0093,O3株式会社,神奈川県,東京本社,営業1部,高橋,セキュリティソフト,ソフトウェア,152,8000,0.3002,5600,851200,4000,608000,243200
SO20220302-C0093,2,2022-03-02,C0093,O3株式会社,神奈川県,東京本社,営業1部,高橋,オフィススイート,ソフトウェア,51,50000,0.35,32500,1657500,27500,1402500,255000
SO20220302-C0096,1,2022-03-02,C0096,R3株式会社,千葉県,東京本社,営業2部,渡辺,オフィススイート,ソフトウェア,35,50000,0.1678,41610,1456350,27500,962500,493850
SO20220302-C0099,1,2022-03-02,C0099,U3株式会社,東京都,東京本社,営業2部,小林,オフィススイート,ソフトウェア,7,50000,0.0562,47190,330330,27500,192500,137830
SO20220302-C0099,2,2022-03-02,C0099,U3株式会社,東京都,東京本社,営業2部,小林,セキュリティソフト,ソフトウェア,39,8000,0.0665,7470,291330,4000,156000,135330
SO20220302-C0115,1,2022-03-02,C0115,K4株式会社,神奈川県,東京本社,営業2部,加藤,オフィススイート,ソフトウェア,13,50000,0.1342,43290,562770,27500,357500,205270
SO20220302-C0119,1,2022-03-02,C0119,O4株式会社,東京都,東京本社,ソリューション営業部,松本,セキュリティソフト,ソフトウェア,29,8000,0.0868,7310,211990,4000,116000,95990
SO20220302-C0128,1,2022-03-02,C0128,X4株式会社,千葉県,東京本社,営業2部,中村,CADソフト,ソフトウェア,12,400000,0.1192,352320,4227840,168000,2016000,2211840
SO20220302-C0128,2,2022-03-02,C0128,X4株式会社,千葉県,東京本社,営業2部,中村,オフィススイート,ソフトウェア,33,50000,0.1406,42970,1418010,27500,907500,510510
SO20220302-C0132,1,2022-03-02,C0132,B5株式会社,東京都,東京本社,ソリューション営業部,山田,セキュリティソフト,ソフトウェア,138,8000,0.35,5200,717600,4000,552000,165600
SO20220302-C0132,2,2022-03-02,C0132,B5株式会社,東京都,東京本社,ソリューション営業部,山田,CADソフト,ソフトウェア,19,400000,0.35,260000,4940000,168000,3192000,1748000
SO20220302-C0132,3,2022-03-02,C0132,B5株式会社,東京都,東京本社,ソリューション営業部,山田,ワークステーション,PC,2,500000,0.1672,416410,832820,390000,780000,52820
SO20220302-C0133,1,2022-03-02,C0133,C5株式会社,東京都,東京本社,ソリューション営業部,佐々木,業務管理ソフト,ソフトウェア,8,250000,0.1814,204650,1637200,100000,800000,837200
SO20220302-C0133,2,2022-03-02,C0133,C5株式会社,東京都,東京本社,ソリューション営業部,佐々木,CADソフト,ソフトウェア,4,400000,0.1691,332350,1329400,168000,672000,657400
SO20220302-C0134,1,2022-03-02,C0134,D5株式会社,群馬県,東京本社,ソリューション営業部,松本,会計ソフト,ソフトウェア,7,180000,0.1294,156710,1096970,81000,567000,529970
SO20220302-C0134,2,2022-03-02,C0134,D5株式会社,群馬県,東京本社,ソリューション営業部,松本,オフィススイート,ソフトウェア,22,50000,0.115,44250,973500,27500,605000,368500
SO20220302-C0142,1,2022-03-02,C0142,L5株式会社,神奈川県,東京本社,営業2部,山本,オフィススイート,ソフトウェア,36,50000,0.1686,41570,1496520,27500,990000,506520
SO20220302-C0142,2,2022-03-02,C0142,L5株式会社,神奈川県,東京本社,営業2部,山本,セキュリティソフト,ソフトウェア,49,8000,0.1727,6620,324380,4000,196000,128380
SO20220302-C0142,3,2022-03-02,C0142,L5株式会社,神奈川県,東京本社,営業2部,山本,CADソフト,ソフトウェア,6,400000,0.1776,328940,1973640,168000,1008000,965640
SO20220302-C0144,1,2022-03-02,C0144,N5株式会社,東京都,東京本社,営業2部,小林,セキュリティソフト,ソフトウェア,25,8000,0.1489,6810,170250,4000,100000,70250
SO20220302-C0144,2,2022-03-02,C0144,N5株式会社,東京都,東京本社,営業2部,小林,オフィススイート,ソフトウェア,42,50000,0.1755,41230,1731660,27500,1155000,576660
SO20220302-C0144,3,2022-03-02,C0144,N5株式会社,東京都,東京本社,営業2部,小林,ノートPC_軽量モデル,PC,7,200000,0.0692,186160,1303120,164000,1148000,155120
SO20220302-C0146,1,2022-03-02,C0146,P5株式会社,埼玉県,東京本社,ソリューション営業部,吉田,業務管理ソフト,ソフトウェア,1,250000,0.068,232990,232990,100000,100000,132990
SO20220302-C0156,1,2022-03-02,C0156,Z5株式会社,千葉県,東京本社,営業2部,渡辺,会計ソフト,ソフトウェア,13,180000,0.3026,125530,1631890,81000,1053000,578890
SO20220302-C0156,2,2022-03-02,C0156,Z5株式会社,千葉県,東京本社,営業2部,渡辺,業務管理ソフト,ソフトウェア,9,250000,0.2774,180640,1625760,100000,900000,725760
SO20220302-C0156,3,2022-03-02,C0156,Z5株式会社,千葉県,東京本社,営業2部,渡辺,CADソフト,ソフトウェア,8,400000,0.2616,295370,2362960,168000,1344000,1018960
SO20220302-C0162,1,2022-03-02,C0162,F6株式会社,千葉県,東京本社,ソリューション営業部,山田,業務管理ソフト,ソフトウェア,11,250000,0.212,197000,2167000,100000,1100000,1067000
SO20220302-C0162,2,2022-03-02,C0162,F6株式会社,千葉県,東京本社,ソリューション営業部,山田,セキュリティソフト,ソフトウェア,78,8000,0.1716,6630,517140,4000,312000,205140
SO20220302-C0163,1,2022-03-02,C0163,G6株式会社,神奈川県,東京本社,ソリューション営業部,佐々木,セキュリティソフト,ソフトウェア,35,8000,0.1469,6820,238700,4000,140000,98700
SO20220302-C0163,2,2022-03-02,C0163,G6株式会社,神奈川県,東京本社,ソリューション営業部,佐々木,オフィススイート,ソフトウェア,30,50000,0.1367,43170,1295100,27500,825000,470100
SO20220302-C0171,1,2022-03-02,C0171,O6株式会社,茨城県,東京本社,営業2部,渡辺,業務管理ソフト,ソフトウェア,6,250000,0.1685,207870,1247220,100000,600000,647220
SO20220302-C0175,1,2022-03-02,C0175,S6株式会社,東京都,東京本社,営業2部,加藤,オフィススイート,ソフトウェア,45,50000,0.1785,41080,1848600,27500,1237500,611100
